"channel_id","videos_n","politics_n","hateful_n","misinfo_n","neutral_n","conservative_n","moderate_n","liberal_n","videos_log","politics_log","hateful_log","misinfo_log","neutral_log","conservative_log","moderate_log","liberal_log","politics_prop","hateful_prop","misinfo_prop","neutral_prop","conservative_prop","moderate_prop","liberal_prop","vidtopic_intl_affairs","vidtopic_gov_operations","vidtopic_civil_lib","vidtopic_dom_commerce","vidtopic_no_topic","vidtopic_law_crime","vidtopic_gun_control","vidtopic_defense","vidtopic_economy","vidtopic_technology","vidtopic_health","vidtopic_immigration","vidtopic_housing","vidtopic_transport","vidtopic_education","vidtopic_environment","vidtopic_energy","vidtopic_labor","vidtopic_public_lands","vidtopic_soc_welfare","vidtopic_foreign_trade","vidtopic_agric","vidtopic_intl_affairs_prop","vidtopic_gov_operations_prop","vidtopic_civil_lib_prop","vidtopic_dom_commerce_prop","vidtopic_no_topic_prop","vidtopic_law_crime_prop","vidtopic_gun_control_prop","vidtopic_defense_prop","vidtopic_economy_prop","vidtopic_technology_prop","vidtopic_health_prop","vidtopic_immigration_prop","vidtopic_housing_prop","vidtopic_transport_prop","vidtopic_education_prop","vidtopic_environment_prop","vidtopic_energy_prop","vidtopic_labor_prop","vidtopic_public_lands_prop","vidtopic_soc_welfare_prop","vidtopic_foreign_trade_prop","vidtopic_agric_prop","vidtopic_intl_affairs_log","vidtopic_gov_operations_log","vidtopic_civil_lib_log","vidtopic_dom_commerce_log","vidtopic_no_topic_log","vidtopic_law_crime_log","vidtopic_gun_control_log","vidtopic_defense_log","vidtopic_economy_log","vidtopic_technology_log","vidtopic_health_log","vidtopic_immigration_log","vidtopic_housing_log","vidtopic_transport_log","vidtopic_education_log","vidtopic_environment_log","vidtopic_energy_log","vidtopic_labor_log","vidtopic_public_lands_log","vidtopic_soc_welfare_log","vidtopic_foreign_trade_log","vidtopic_agric_log","channel_country","channel_view_count","channel_subscriber_count","channel_video_count","channel_society","channel_sociology","channel_knowledge","channel_politics","channel_religion","channel_entertainment","channel_film","channel_televisionprogram","channel_technology","channel_military","channel_vehicle","channel_hobby","channel_food","channel_tourism","channel_humour","channel_pet","channel_fashion","channel_business","channel_performingarts","channel_anygame","channel_anymusic","channel_anysports","channel_anyphysichealth","channel_ideostd","channel_elitetype","channel_ideocat","channel_susp","channel_view_count_log","channel_subscriber_count_log","channel_video_count_long","channel_days_creation","channel_days_creation_log"
"UC8-Th83bH_thdKZDJCrn88g",780,105,11,0,2,51,15,24,6.66057514983969,4.66343909411207,2.484906649788,0,1.09861228866811,3.95124371858143,2.77258872223978,3.2188758248682,0.1346,0.0141,0,0.0026,0.0654,0.0192,0.0308,0,32,16,2,23,3,0,2,3,6,0,2,0,1,1,0,0,0,1,0,0,0,0,0.041,0.0205,0.0026,0.0295,0.0038,0,0.0026,0.0038,0.0077,0,0.0026,0,0.0013,0.0013,0,0,0,0.0013,0,0,0,0,3.49650756146648,2.83321334405622,1.09861228866811,3.17805383034795,1.38629436111989,0,1.09861228866811,1.38629436111989,1.94591014905531,0,1.09861228866811,0,0.693147180559945,0.693147180559945,0,0,0,0.693147180559945,0,0,0,"US",17114806440,31100000,8957,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07844714178608,"Other","Liberal",0,23.5632097995453,17.2527184093038,9.10030226676725,6876,8.83593778931984
"UC8-i42Y9UyzZF2QeatHmwtg",84,45,6,0,0,0,28,1,4.44265125649032,3.8286413964891,1.94591014905531,0,0,0,3.36729582998647,0.693147180559945,0.5357,0.0714,0,0,0,0.3333,0.0119,2,8,1,0,28,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0.0238,0.0952,0.0119,0,0.3333,0,0.0238,0,0.0119,0.0119,0,0,0,0.0238,0,0,0,0,0,0,0,0,1.09861228866811,2.19722457733622,0.693147180559945,0,3.36729582998647,0,1.09861228866811,0,0.693147180559945,0.693147180559945,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,"US",1359363,19200,638,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315171557537142,"Other","Moderate",0,14.1225275012724,9.86271763999292,6.45990445437753,2443,7.80139132029149
"UC801pUhhTlyLEtEDuCwalZw",21,5,9,0,0,0,1,0,3.09104245335832,1.79175946922805,2.30258509299405,0,0,0,0.693147180559945,0,0.2381,0.4286,0,0,0,0.0476,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GB",1763610,16400,618,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113845488673986,"Other","Moderate",0,14.3828739696885,9.70509758756311,6.4281052726846,1805,7.49886973397693
"UC80J7ZsYiWL7TJ8ol0t8tdA",542,54,76,0,1,9,2,2,6.29710931993394,4.00733318523247,4.34380542185368,0,0.693147180559945,2.30258509299405,1.09861228866811,1.09861228866811,0.0996,0.1402,0,0.0018,0.0166,0.0037,0.0037,2,6,18,12,9,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0037,0.0111,0.0332,0.0221,0.0166,0,0,0,0.0018,0,0,0.0055,0,0,0,0,0,0,0,0,0,0,1.09861228866811,1.94591014905531,2.94443897916644,2.56494935746154,2.30258509299405,0,0,0,0.693147180559945,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,"US",8294186,72000,3263,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.28075217073227,"Other","Conservative",0,15.9310654659534,11.1844352867906,8.090708716084,5391,8.59267165259214
"UC81BxUCw12jtyvdyv6Hxh-g",18,8,0,0,5,0,3,0,2.94443897916644,2.19722457733622,0,0,1.79175946922805,0,1.38629436111989,0,0.4444,0,0,0.2778,0,0.1667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,0.0556,0,0,0,0,0,0,0,0,0,0,0,0,0.2778,0,0,0.0556,0,0,0,0.0556,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0.693147180559945,0,0,0,0.693147180559945,0,"PH",62675480,395000,226,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.196587042640863,"Other","Moderate",0,17.9534808764906,12.8866435755256,5.4249500174814,6424,8.76795190976342
"UC821llvcsAhPYSRyLPXXHlw",15,0,1,0,0,0,0,0,2.77258872223978,0,0.693147180559945,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NULL",1689987,19900,1647,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34415232966106,"Other","Conservative",0,14.3402319862823,9.89852526070631,7.40731771046942,4990,8.51539156946961
"UC82GS1VW44aQl3L6yJmpd-w",194,166,57,0,13,16,103,2,5.27299955856375,5.11799381241676,4.06044301054642,0,2.63905732961526,2.83321334405622,4.64439089914137,1.09861228866811,0.8557,0.2938,0,0.067,0.0825,0.5309,0.0103,1,11,10,2,14,96,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052,0.0567,0.0515,0.0103,0.0722,0.4948,0.0052,0.0103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,2.484906649788,2.39789527279837,1.09861228866811,2.70805020110221,4.57471097850338,0.693147180559945,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"US",3051530,18900,261,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291021443783657,"Other","Moderate",0,14.9311539898533,9.84697010970096,5.5683445037611,4855,8.48797033273933
"UC82NOEHfqeXOLT8gNJB1mFw",118,0,1,0,0,0,0,0,4.77912349311153,0,0.693147180559945,0,0,0,0,0,0,0.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"US",176400466,360000,1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.85026159883889,"Other","Liberal",0,18.9882673489257,12.7938620882062,7.33888813383888,4915,8.50025047068593
"UC8381yXfab4L5ZHzDow00ow",147,135,0,0,77,0,39,14,4.99721227376411,4.91265488573605,0,0,4.35670882668959,0,3.68887945411394,2.70805020110221,0.9184,0,0,0.5238,0,0.2653,0.0952,89,1,0,0,1,0,0,1,0,11,0,0,0,0,2,0,2,0,0,0,15,0,0.6054,0.0068,0,0,0.0068,0,0,0.0068,0,0.0748,0,0,0,0,0.0136,0,0.0136,0,0,0,0.102,0,4.49980967033027,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,0,2.484906649788,0,0,0,0,1.09861228866811,0,1.09861228866811,0,0,0,2.77258872223978,0,"DE",1450090,11300,999,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,14.1871368710482,9.33264649636015,6.90775527898214,2286,7.73499619402278
"UC83A24r8p93xMwKGKp4zUQw",27,11,4,0,0,2,9,0,3.3322045101752,2.484906649788,1.6094379124341,0,0,1.09861228866811,2.30258509299405,0,0.4074,0.1481,0,0,0.0741,0.3333,0,0,0,1,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,0.2963,0,0,0,0,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,2.19722457733622,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,"CA",1601648,20700,358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975839391168306,"Other","Conservative",0,14.2865442814807,9.93793728726535,5.88332238848828,3976,8.28828304520769
"UC83OqOvk4wBPiWqshg23eXw",229,86,107,0,0,22,11,25,5.4380793089232,4.46590811865458,4.68213122712422,0,0,3.13549421592915,2.484906649788,3.25809653802148,0.3755,0.4672,0,0,0.0961,0.048,0.1092,0,5,54,1,8,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218,0.2358,0.0044,0.0349,0,0.0044,0,0,0.0175,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,4.00733318523247,0.693147180559945,2.19722457733622,0,0.693147180559945,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,"US",8965738,26900,816,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.417423654781973,"Other","Moderate",0,16.0089210933028,10.1999187396202,6.70563909486,3892,8.26693534761046
"UC83UDzlOVIWXXwBN9JeOSQA",26,15,0,0,11,0,1,0,3.29583686600433,2.77258872223978,0,0,2.484906649788,0,0.693147180559945,0,0.5769,0,0,0.4231,0,0.0385,0,2,1,0,0,3,3,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0.0769,0.0385,0,0,0.1154,0.1154,0,0.0769,0,0.0385,0,0,0,0.1154,0,0,0,0,0,0,0,0,1.09861228866811,0.693147180559945,0,0,1.38629436111989,1.38629436111989,0,1.09861228866811,0,0.693147180559945,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,"HK",1805311,5040,349,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43807717427779,"Other","Conservative",0,14.4062439879973,8.52535975408263,5.85793315448346,1223,7.10987946307227
"UC83jt4dlz1Gjl58fzQrrKZg",1273,414,7,0,200,2,55,46,7.14991683613211,6.0282785202307,2.07944154167984,0,5.30330490805908,1.09861228866811,4.02535169073515,3.85014760171006,0.3252,0.0055,0,0.1571,0.0016,0.0432,0.0361,193,16,4,7,24,0,1,4,4,12,0,0,0,9,2,0,6,3,0,0,10,0,0.1516,0.0126,0.0031,0.0055,0.0189,0,0.0008,0.0031,0.0031,0.0094,0,0,0,0.0071,0.0016,0,0.0047,0.0024,0,0,0.0079,0,5.26785815906333,2.83321334405622,1.6094379124341,2.07944154167984,3.2188758248682,0,0.693147180559945,1.6094379124341,1.6094379124341,2.56494935746154,0,0,0,2.30258509299405,1.09861228866811,0,1.94591014905531,1.38629436111989,0,0,2.39789527279837,0,"SG",886653811,2110000,32156,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.546953164449267,"Other","Liberal",0,20.6029651732225,14.5621989793858,10.3783854353596,6587,8.79300509129753
"UC84tsL5SmYO84ZKrwskEWbg",64,19,0,0,9,0,0,5,4.17438726989564,2.99573227355399,0,0,2.30258509299405,0,0,1.79175946922805,0.2969,0,0,0.1406,0,0,0.0781,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GB",17342426,660000,71,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173961644932928,"Other","Moderate",0,16.6686664849204,13.399996629153,4.27666611901606,1490,7.30720231476474
"UC85lSHM1n3xgeFWGL21f2EQ",160,14,9,0,0,1,10,2,5.08140436498446,2.70805020110221,2.30258509299405,0,0,0.693147180559945,2.39789527279837,1.09861228866811,0.0875,0.0562,0,0,0.0063,0.0625,0.0125,3,0,3,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187,0,0.0187,0.0063,0.0375,0,0.0063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,1.38629436111989,0.693147180559945,1.94591014905531,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"US",101027046,501000,4540,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.362860671152734,"Other","Moderate",0,18.4308988310348,13.124363376073,8.42090253109795,5334,8.58204416373585
"UC867Q451mPjjD52peYqpF4A",79,14,6,0,0,2,10,0,4.38202663467388,2.70805020110221,1.94591014905531,0,0,1.09861228866811,2.39789527279837,0,0.1772,0.0759,0,0,0.0253,0.1266,0,1,0,3,0,0,1,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0.0127,0,0.038,0,0,0.0127,0,0,0.0506,0.0253,0,0,0,0,0,0,0.0127,0,0,0,0,0,0.693147180559945,0,1.38629436111989,0,0,0.693147180559945,0,0,1.6094379124341,1.09861228866811,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,"US",22267920,229000,551,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27639172271794,"Other","Moderate",0,16.9186576805875,12.3414816493391,6.31354804627709,2923,7.98070782086967
"UC86U6hARe46ZC65TMpqN31A",404,398,40,0,5,74,102,167,6.00388706710654,5.98896141688986,3.71357206670431,0,1.79175946922805,4.31748811353631,4.63472898822964,5.12396397940326,0.9851,0.099,0,0.0124,0.1832,0.2525,0.4134,0,2,90,0,13,265,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005,0.2228,0,0.0322,0.6559,0.0025,0,0,0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0,1.09861228866811,4.51085950651685,0,2.63905732961526,5.5834963087817,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,"US",12473531,40000,852,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391344560480096,"Other","Moderate",0,16.3391195173269,10.5966597327836,6.74875954749168,1410,7.25205395185281
"UC86Zlc-v_kkZ-yKG2cJZkxQ",30,4,0,0,1,0,0,1,3.43398720448515,1.6094379124341,0,0,0.693147180559945,0,0,0.693147180559945,0.1333,0,0,0.0333,0,0,0.0333,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NULL",215904522,625000,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.19504441389872,"Other","Moderate",0,19.1903468447793,13.3455085287173,4.45434729625351,2934,7.9844627322622
"UC86dbj-lbDks_hZ5gRKL49Q",749,344,24,1,178,21,6,69,6.62007320653036,5.84354441703136,3.2188758248682,0.693147180559945,5.18738580584075,3.09104245335832,1.94591014905531,4.24849524204936,0.4593,0.032,0.0013,0.2377,0.028,0.008,0.0921,165,33,14,1,41,3,1,25,0,5,0,5,0,0,0,0,1,0,3,0,2,1,0.2203,0.0441,0.0187,0.0013,0.0547,0.004,0.0013,0.0334,0,0.0067,0,0.0067,0,0,0,0,0.0013,0,0.004,0,0.0027,0.0013,5.11198778835654,3.52636052461616,2.70805020110221,0.693147180559945,3.73766961828337,1.38629436111989,0.693147180559945,3.25809653802148,0,1.79175946922805,0,1.79175946922805,0,0,0,0,0.693147180559945,0,1.38629436111989,0,1.09861228866811,0.693147180559945,"NULL",916366507,1700000,95228,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.557204213524056,"Other","Liberal",0,20.6359269605165,14.3461393972616,11.4640397962404,6874,8.83564692253477
"UC86w8xvMfCya9a_f--fwVxg",334,104,2,0,53,2,25,3,5.81413053182507,4.65396035015752,1.09861228866811,0,3.98898404656427,1.09861228866811,3.25809653802148,1.38629436111989,0.3114,0.006,0,0.1587,0.006,0.0749,0.009,30,11,3,0,25,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,1,0.0898,0.0329,0.009,0,0.0749,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.021,0,0,0.003,3.43398720448515,2.484906649788,1.38629436111989,0,3.25809653802148,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0.693147180559945,"US",13956489,36200,280,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191331921604003,"Other","Moderate",0,16.4514551910193,10.4968420217417,5.63835466933375,722,6.58340922215876
"UC871Jo9lWcDo0555C2bLHTw",1,1,0,0,0,0,1,0,0.693147180559945,0.693147180559945,0,0,0,0,0.693147180559945,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"US",4444806,17100,174,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.568400416122926,"Other","Liberal",0,15.3072470064149,9.74689222031305,5.16478597392351,897,6.8001700683022
"UC87A6isTdFamh-o_hfXFP0A",530,219,347,0,0,104,52,41,6.27476202124194,5.39362754635236,5.85220247977447,0,0,4.65396035015752,3.97029191355212,3.73766961828337,0.4132,0.6547,0,0,0.1962,0.0981,0.0774,2,26,96,1,55,16,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0038,0.0491,0.1811,0.0019,0.1038,0.0302,0.0075,0,0.0019,0.0019,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,3.29583686600433,4.57471097850338,0.693147180559945,4.02535169073515,2.83321334405622,1.6094379124341,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,"US",6335769,20100,305,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34861055785307,"Other","Conservative",0,15.6617219113125,9.9085248440534,5.72358510195238,2197,7.69530313496357
"UC88A5W9XyWx7WSwthd5ykhw",90,3,0,0,0,0,2,0,4.51085950651685,1.38629436111989,0,0,0,0,1.09861228866811,0,0.0333,0,0,0,0,0.0222,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111,0,0.0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GB",73775655,617000,1891,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.845564725998608,"Other","Liberal",0,18.1165393706548,13.3326259236318,7.54538974961182,6564,8.7895077867369
"UC88Cq0GO7AZebZh4Z0K3-AA",1,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NULL",1433854,19900,97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200199523731724,"Other","Moderate",0,14.175877179269,9.89852526070631,4.58496747867057,5688,8.64628976475065
"UC88QpAaX8sdqm1fWYSjzbSQ",20,8,0,0,7,1,0,0,3.04452243772342,2.19722457733622,0,0,2.07944154167984,0.693147180559945,0,0,0.4,0,0,0.35,0.05,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.25,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,1.79175946922805,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,"US",8791044,43100,811,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31277548758846,"Other","Moderate",0,15.9892441476918,10.6713014776788,6.69950034016168,3983,8.29004161870449
"UC88VDGVNmqG1TV9EYHd67mA",269,269,0,0,0,0,243,0,5.59842195899838,5.59842195899838,0,0,0,0,5.4971682252932,0,1,0,0,0,0,0.9033,0,4,1,0,80,0,0,0,0,154,0,0,0,0,0,0,0,3,0,0,0,1,0,0.0149,0.0037,0,0.2974,0,0,0,0,0.5725,0,0,0,0,0,0,0,0.0112,0,0,0,0.0037,0,1.6094379124341,0.693147180559945,0,4.39444915467244,0,0,0,0,5.04342511691925,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0.693147180559945,0,"US",3592367,32000,2115,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980084550677146,"Other","Conservative",0,15.0943221530452,10.3735224312936,7.65728279297819,3224,8.07868822922987
"UC88lvyJe7aHZmcvzvubDFRg",134,58,1,0,43,0,6,0,4.90527477843843,4.07753744390572,0.693147180559945,0,3.78418963391826,0,1.94591014905531,0,0.4328,0.0075,0,0.3209,0,0.0448,0,24,1,0,1,6,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1791,0.0075,0,0.0075,0.0448,0.0224,0,0.1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2188758248682,0.693147180559945,0,0.693147180559945,1.94591014905531,1.38629436111989,0,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GB",1082171227,4820000,1123,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.296263204380944,"Other","Moderate",0,20.8022352562366,15.3882846934956,7.02464903045364,2849,7.9550742732627
"UC899cA_uLKzjS50mLrZLkrQ",82,53,29,6,1,18,6,0,4.4188406077966,3.98898404656427,3.40119738166216,1.94591014905531,0.693147180559945,2.94443897916644,1.94591014905531,0,0.6463,0.3537,0.0732,0.0122,0.2195,0.0732,0,2,1,5,0,6,2,1,2,0,8,0,3,1,0,0,0,1,0,0,0,0,0,0.0244,0.0122,0.061,0,0.0732,0.0244,0.0122,0.0244,0,0.0976,0,0.0366,0.0122,0,0,0,0.0122,0,0,0,0,0,1.09861228866811,0.693147180559945,1.79175946922805,0,1.94591014905531,1.09861228866811,0.693147180559945,1.09861228866811,0,2.19722457733622,0,1.38629436111989,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,"US",3997454,303000,183,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21157887681854,"Other","Conservative",0,15.2011684665912,12.6214913848161,5.21493575760899,3196,8.06996814905984
"UC89FjSf9AT1O2qw6vxrrxDQ",48,46,0,0,20,0,6,13,3.89182029811063,3.85014760171006,0,0,3.04452243772342,0,1.94591014905531,2.63905732961526,0.9583,0,0,0.4167,0,0.125,0.2708,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208,0,0,0,0,0,0.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,"US",14606973,21100,285,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.911949759444536,"Other","Liberal",0,16.4970096438629,9.95707571170606,5.65599181081985,3308,8.10440130792161
"UC8Ac4iAWtyNx_gmmHuPWIvQ",1,0,1,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"US",6084997,25900,4073,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666233665916642,"Other","Conservative",0,15.6213369557266,10.1620368569809,8.31238059678675,4090,8.3165447179294
"UC8B79SXbCi79ob5yxWEJc1Q",69,21,3,0,0,0,7,13,4.24849524204936,3.09104245335832,1.38629436111989,0,0,0,2.07944154167984,2.63905732961526,0.3043,0.0435,0,0,0,0.1014,0.1884,1,0,13,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0145,0,0.1884,0.029,0.0145,0.0145,0,0,0,0,0,0,0,0,0,0,0,0.0145,0,0,0,0,0.693147180559945,0,2.63905732961526,1.09861228866811,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,"NULL",4035398,21900,918,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.408447936096903,"Other","Moderate",0,15.2106157395558,9.99428757686257,6.82328612235569,3133,8.05006542291597
